"Symbol"	"Control"	"Control.1"	"Control.2"	"Control.3"	"Control.4"	"Control.5"	"Control.6"	"Control.7"	"Control.8"	"Control.9"	"Control.10"	"D0_moderately"	"D0_moderately.1"	"D0_moderately.2"	"D0_moderately.3"	"D0_moderately.4"	"D0_moderately.5"	"D0_moderately.6"	"D0_moderately.7"	"D0_moderately.8"	"D0_moderately.9"	"D0_moderately.10"	"D0_moderately.11"	"D0_moderately.12"	"D0_moderately.13"	"D0_moderately.14"	"D0_moderately.15"	"D0_moderately.16"	"D0_Severe"	"D0_Severe.1"	"D0_Severe.2"	"D0_Severe.3"	"D0_Severe.4"	"D0_Severe.5"	"D0_Severe.6"	"D0_Severe.7"	"D0_Severe.8"	"D0_Severe.9"	"D0_Severe.10"	"D0_Severe.11"	"D30_moderately"	"D30_moderately.1"	"D30_moderately.2"	"D30_moderately.3"	"D30_moderately.4"	"D30_moderately.5"	"D30_moderately.6"	"D30_moderately.7"	"D30_Severe"	"D30_Severe.1"	"D30_Severe.2"	"D30_Severe.3"	"D30_Severe.4"	"D30_Severe.5"	"D30_Severe.6"	"D7_moderately"	"D7_moderately.1"	"D7_moderately.2"	"D7_moderately.3"	"D7_moderately.4"	"D7_moderately.5"	"D7_moderately.6"	"D7_moderately.7"	"D7_Severe"	"D7_Severe.1"	"D7_Severe.2"	"D7_Severe.3"	"D7_Severe.4"	"D7_Severe.5"	"D7_Severe.6"	"D7_Severe.7"	"D7_Severe.8"
"P63208"	8.58297195	8.391176852	8.73869436	8.572076352	8.554519156	8.85585713	8.826195649	8.587340218	8.086348509	7.848547498	8.63098752	7.840355503	8.224725018	8.516766888	8.324132978	8.46743067	8.096409015	8.14110296	8.290238709	8.443539015	8.264197385	8.573757176	8.801908629	8.509670098	8.550895903	8.700261673	8.362755745	8.27336317	8.664083124	8.017644625	7.850618215	8.516350099	8.262488057	8.378797063	7.598503346	8.580032807	8.152268689	8.669018641	8.336219649	8.12707024	8.775397739	8.887820017	8.203170602	7.775916283	8.170225528	8.761627187	8.42391905	8.372384868	8.496386589	8.761903157	8.226225513	8.555078498	8.64417396	8.988185886	8.125560581	8.688506127	8.190529424	8.413341806	8.535883564	8.543853685	8.141309698	8.302130448	8.329613507	8.039150868	8.262074173	8.665076236	8.207491857	8.315451853	8.367163483	8.381114624	8.359051545	8.530930008
"O43776"	6.98024285	7.370344697	7.193303872	7.12894326	7.191027047	6.912551115	6.981237827	6.44817463	7.213999437	6.234607309	7.234597664	7.29710664	7.17087546	7.206097776	7.050389496	7.550813387	7.135789345	6.990668891	7.24214396	7.368422097	6.814790562	7.20404963	7.250901028	7.0081067	7.106300395	7.5745282	7.18745385	7.273446101	7.032318879	7.189501339	6.743314493	7.390021028	7.027036631	7.088379712	6.581913824	6.660421926	7.100617281	7.153292412	6.921370924	6.960471341	7.278661013	7.600790925	7.049695907	7.893696176	7.404844044	7.272412449	7.587359938	7.292973869	6.933071908	7.162056599	7.266897553	7.217189731	7.346477816	7.09326555	6.691240088	7.102944836	6.983180235	7.199370865	7.273439379	7.655609204	7.315266622	7.162502061	7.127607275	7.149294441	6.946535023	7.202089094	6.697762524	7.026065564	7.123413279	7.167317757	7.10135967	7.622689105
"O15173"	5.391175989	5.680366008	5.992105297	6.251628976	5.712749478	5.730106784	6.079201123	6.369335872	6.514681324	6.950338356	6.554562559	6.704099758	6.685539273	6.882618073	6.05177949	6.08609233	6.550104925	6.769211117	6.353321225	6.440872027	5.98619281	6.160382917	6.316180432	6.363177605	5.807763826	6.305549347	6.369709854	6.353891389	6.371680708	6.354819604	5.671312873	6.311805543	6.22691356	6.228349514	6.591205795	6.478862924	5.839252315	6.153612602	6.583849486	6.194257835	5.975773931	5.865617874	6.686073922	7.077306535	6.333105176	6.075978943	6.363665076	6.165533082	5.272948676	5.848112778	6.50292346	5.832032366	5.346604323	6.622217547	5.521008289	6.820671875	6.933247293	7.179045995	6.282692005	6.184141708	6.28314147	6.346917994	6.132199224	6.035690694	6.170318556	6.006013956	5.967153679	5.965988565	6.212733824	6.072032522	5.994167995	6.32191344
"P49593"	7.348865834	6.908582103	7.059468441	7.190730843	6.762908367	7.716876326	6.674418224	7.308376041	6.849180862	7.317204773	7.070849756	7.045164482	7.092746871	7.160540737	6.893942138	7.003774761	7.184898505	7.196623878	7.304280355	7.106012006	7.511397694	6.943851389	7.158405355	7.193801378	6.849497958	6.549670168	6.924857923	7.109631379	7.105400305	7.443650355	6.489376593	6.440398839	7.055787382	7.228883214	7.157175298	6.825172573	6.698025137	6.786376227	6.908522769	6.563566118	6.85801271	6.935757886	7.480809605	6.944730558	6.872881707	7.397722204	7.092029024	7.320663082	7.078110939	6.994828992	7.523278389	7.251198558	7.066850569	7.865045313	7.167395343	7.173237514	7.061253601	7.522991568	6.547234057	6.918731428	6.63520895	7.518171801	7.026694821	7.008516024	6.940359004	7.259953526	7.618576617	6.827098032	7.274172978	7.132754526	6.915240387	6.642550063
"P06703"	11.40297528	10.69714189	10.18208858	9.879604158	10.51071208	11.20325468	10.88295281	9.211396659	9.715486719	8.900595643	9.652714364	10.07962536	9.713008303	9.685921803	11.4564667	10.09416625	9.533429953	10.44446525	9.45614864	10.57055831	10.39123182	11.33632108	9.930564374	11.56069684	11.1103471	10.62233521	9.183153189	10.94111196	8.470961002	8.955881059	10.64797651	10.22725295	9.099413249	10.21533779	8.69667839	10.17298301	10.11026213	10.74637185	9.671788978	9.561933811	10.74110572	11.31518023	10.05363054	8.93782072	10.57575605	11.03910048	10.44531377	10.60500949	11.77278984	11.12153049	10.00743331	11.53284562	11.59488471	10.52127832	10.19014372	9.757306266	9.381198443	9.930285801	10.43330969	10.54394543	9.521554858	10.14074111	10.99742387	10.62914045	10.47206367	10.43084155	10.46555151	11.02135209	9.9584542	10.81717908	9.34285892	10.56984633
"P62888"	9.609032316	8.986393093	8.960348417	8.58261971	9.674058818	8.067010088	8.298163024	7.985784757	8.722880076	7.838031347	8.115223769	8.312701523	8.604540506	9.075159297	8.461189821	8.587169253	8.306674555	8.582607856	8.114452541	9.280642429	8.673081401	8.514317802	8.367135144	8.311944081	8.644789221	9.04402474	8.869785905	8.462134994	7.487908502	8.539941379	8.104752629	8.848244403	8.584586628	8.589328198	8.440291652	8.605988128	8.591709868	8.105491962	9.185443901	8.627882916	8.419623063	9.01505386	8.291685159	8.015081938	9.277677183	8.5372254	9.025333604	9.40445431	8.303780315	8.288831829	9.13708861	8.528041353	8.863318092	8.588433669	8.022407346	8.157072962	8.062439599	7.835119817	8.83934846	8.626244585	9.252887701	8.610452501	8.122958409	9.184377806	9.033144583	8.431324683	8.186689675	8.716428267	8.299213918	8.680274069	8.536531958	8.838341867
"P61923"	7.080031893	7.228728454	7.693553675	7.783133123	7.580185522	7.261281603	7.569277056	7.87217619	7.389229066	7.47968898	7.561711439	7.098661745	7.038807223	7.363119524	7.056642211	7.178640027	7.552861743	7.459646715	7.805784773	7.36984774	7.335266363	7.270313048	7.504409692	7.454732522	7.410010345	7.418862726	6.879324264	7.507053389	7.431889762	6.910082133	6.948281149	7.002904925	7.27198848	7.288268808	6.841024392	7.616190454	7.0293936	6.808006476	7.427559759	7.176687434	7.510847099	7.345123917	7.44250966	7.531204763	7.147675994	7.430989409	7.389113779	7.481522646	7.31361344	7.671010613	7.284879075	7.341014686	7.814732205	7.371015874	6.934288367	8.369442288	7.410372412	8.077973519	7.319365704	7.350305634	7.321633308	7.40528086	7.379473696	7.26682076	7.345474098	7.070138866	7.75051257	7.202101721	7.327495255	6.934652834	7.782350004	7.333070868
"P47914"	8.804602733	8.949352933	8.808541692	8.949341768	9.49442271	8.605310652	8.171874043	8.079421478	9.071136664	8.854311875	8.247466601	9.246143384	8.965711258	9.154443515	8.733780742	8.868522033	9.221684237	9.043556037	8.240379187	8.931461029	8.337027115	8.583576272	8.596649063	8.620682517	8.113595801	8.619504413	9.64481837	8.331393485	8.801921841	8.256855124	8.732977014	8.598686894	9.63768877	9.013071576	9.572636951	8.079725442	7.761757609	8.794046767	8.742840785	8.587505276	8.059582054	8.387757878	9.214927095	9.756262292	9.238972175	8.417136366	9.711559894	9.427526863	7.818666576	8.680167746	9.628213755	8.348726346	9.167400015	8.95667238	8.617490283	8.585114499	9.345799366	8.772877905	8.491151213	8.816330921	9.424123462	8.643315079	8.48861845	8.996401968	9.021575068	7.857990888	8.639638196	8.432146496	8.042859623	8.400873845	8.828940233	8.815546994
"O95777"	7.144950895	7.089266992	7.266750676	6.982760317	6.760018186	7.109699318	7.131898667	7.340681125	6.982883786	7.077135441	7.035566561	7.010653381	6.979811585	6.972533485	7.026562549	7.107879811	7.27292092	7.142040659	7.134435225	7.085477223	7.18347769	6.882815361	7.057168023	7.11032885	7.161256759	6.995975519	6.86347466	6.97305549	7.019511278	6.946222096	7.198031382	7.187089966	7.06408768	7.02792027	7.132435708	7.086098078	7.082821981	7.111649753	7.43682078	7.337406778	7.222259463	6.864190526	7.318828592	6.97750816	6.94180456	7.172730109	7.095450809	7.243671615	7.129891313	7.437745721	6.757396479	7.140549446	7.051744346	7.056481656	6.770550526	6.963282182	7.346154307	7.283775341	6.741385957	7.227908926	7.01549513	7.052983231	7.084532222	7.07559405	6.934797326	7.137128689	6.944707661	7.0028938	7.022998588	6.99679374	7.028671548	6.951901952
"P61009"	8.467702958	8.553995477	7.98267792	8.238794301	8.447927783	8.244001499	8.499855507	8.722155893	8.665101664	7.964226619	8.391919652	8.560734358	8.106042357	8.504693985	8.242241115	8.448459583	7.923874401	8.445454103	8.265957018	8.535620594	8.390490223	8.342983365	8.099321065	8.473822849	8.623977277	8.562275755	8.158183848	8.440754482	7.765246302	8.239418709	8.818686093	8.43547296	8.30853718	8.404002476	8.220655302	8.461921316	8.621074191	8.811211021	8.565459941	8.104510839	8.311823355	8.46722063	7.795122559	7.549231256	8.278155837	8.275782785	8.009876201	8.327957596	8.633271066	8.873069623	8.085205725	8.503525044	8.417481764	8.234773221	8.202406607	8.144146324	8.323488947	8.062399087	8.584506112	8.098681665	8.277534784	8.495229863	8.263519395	8.591575808	8.493621971	8.418472604	8.051746229	8.596963009	8.33618545	8.488887119	8.176065539	8.860048561
"P27986"	7.655059457	7.343175	7.612242005	7.35344766	7.462966508	7.479763505	7.671244472	7.134887346	7.03898435	7.049137926	7.339837102	7.493123998	7.074150366	7.393778904	7.11679689	7.240403839	7.345783945	7.397275835	7.496015311	7.347367426	7.364925534	7.2926015	7.322625285	7.597169958	7.148353803	7.534671932	7.397701094	7.377807387	7.355153434	7.267952841	7.333054402	7.432387961	7.575642948	7.338865202	7.154988486	7.630808916	7.334560455	7.298025737	7.336420539	6.894578303	7.453166675	7.429870956	7.256560864	7.038343582	7.765262957	7.472233675	7.601653983	7.450525124	7.38807214	7.529148408	7.876952718	7.644303426	7.260553464	7.310617936	7.354426868	7.181694726	7.345715386	7.347670504	7.314217957	7.425864366	7.455564036	7.361670202	7.420178589	7.374722665	7.413145009	7.143344995	7.113689499	7.07864607	7.266189794	7.252404909	7.419250099	7.522614741
"P07858"	8.417612414	8.814445193	8.852233652	8.628909094	8.527671194	8.516725271	8.456920422	8.475148607	8.841457072	8.495176089	8.633883064	8.228716738	8.053249711	8.251448663	8.753675792	8.4414814	8.473085266	8.319659304	8.491289244	8.515012619	8.477924154	8.499473926	8.161432887	8.40374735	8.554773091	8.426514685	8.66842969	8.097035883	7.796749543	7.83193731	8.450750032	8.470678134	8.736984772	8.371602242	8.385704585	8.459224581	7.8308872	8.475125594	8.449002609	8.430639502	8.837965308	8.307043045	8.367042932	8.518424642	8.460371189	8.84161269	8.495714162	8.353023323	8.831784951	8.594480944	8.048506244	8.787819096	8.335842778	8.962770635	8.389518362	8.661337645	8.552709808	8.389517586	8.461252837	8.557418516	8.217091095	8.438788031	8.582491574	8.671024357	8.146279131	8.325800833	8.576354626	8.526404344	7.907163491	8.331403117	8.555417158	8.426391347
"P0DJI8"	7.810118572	6.880911936	7.496944788	7.239672969	7.226136277	7.161742709	8.22713204	8.10572014	8.25352803	7.734387535	8.267669038	9.23296602	8.515919975	9.157999833	8.201975489	7.604773562	8.06989354	8.428615536	9.029892524	8.147301293	8.002456945	7.783052491	7.912232021	8.083430841	9.253373962	7.51651958	8.130331374	7.863970818	9.043032996	8.95283366	8.132611077	8.607787772	8.357398813	8.317522935	9.419977699	9.118671923	8.975696084	7.875152931	8.939352989	8.072201789	6.945719066	7.843346517	8.514337312	7.928586084	7.904900298	7.74978805	7.707194	7.747412719	7.007705027	7.036535891	8.050528279	7.842027025	7.19308082	8.666800136	7.502510761	7.589516942	8.165459217	8.220623183	7.837340473	7.841525524	7.975695489	7.486009175	8.000593656	7.770630636	8.067594591	7.540667597	8.985245969	8.07717989	8.490289646	8.136173805	7.52695251	9.147021362
