"Control"	"Control.1"	"Control.2"	"Control.3"	"Control.4"	"Control.5"	"Control.6"	"Control.7"	"Control.8"	"Control.9"	"Control.10"	"D0_moderately"	"D0_moderately.1"	"D0_moderately.2"	"D0_moderately.3"	"D0_moderately.4"	"D0_moderately.5"	"D0_moderately.6"	"D0_moderately.7"	"D0_moderately.8"	"D0_moderately.9"	"D0_moderately.10"	"D0_moderately.11"	"D0_moderately.12"	"D0_moderately.13"	"D0_moderately.14"	"D0_moderately.15"	"D0_moderately.16"	"D0_Severe"	"D0_Severe.1"	"D0_Severe.2"	"D0_Severe.3"	"D0_Severe.4"	"D0_Severe.5"	"D0_Severe.6"	"D0_Severe.7"	"D0_Severe.8"	"D0_Severe.9"	"D0_Severe.10"	"D0_Severe.11"	"D30_moderately"	"D30_moderately.1"	"D30_moderately.2"	"D30_moderately.3"	"D30_moderately.4"	"D30_moderately.5"	"D30_moderately.6"	"D30_moderately.7"	"D30_Severe"	"D30_Severe.1"	"D30_Severe.2"	"D30_Severe.3"	"D30_Severe.4"	"D30_Severe.5"	"D30_Severe.6"	"D7_moderately"	"D7_moderately.1"	"D7_moderately.2"	"D7_moderately.3"	"D7_moderately.4"	"D7_moderately.5"	"D7_moderately.6"	"D7_moderately.7"	"D7_Severe"	"D7_Severe.1"	"D7_Severe.2"	"D7_Severe.3"	"D7_Severe.4"	"D7_Severe.5"	"D7_Severe.6"	"D7_Severe.7"	"D7_Severe.8"	"GIS"	"GIS.1"	"GIS.2"	"GIS.3"	"GIS.4"	"GIS.5"	"GIS.6"	"GIS.7"	"GIS.8"	"GIS.9"	"GIS.10"	"GIS.11"	"GIS.12"	"GIS.13"	"GIS.14"
"P08133"	13.640136976235	13.5276701198845	13.7891584293785	13.806353627894	13.9752373406692	14.0667326335141	13.8550581367628	14.1608561655505	13.245036707576	13.275884646619	13.3013062340383	12.5747339715213	13.2232681157105	13.3657603446002	12.8437281232543	13.465391053953	12.9105334679261	13.082323024565	12.6508243716998	13.4277805586139	13.2678935398401	13.2342713374475	13.4492423395382	13.1465755917149	13.5994415277331	13.0678081677825	13.3764797636102	13.1878048680272	12.3819478139454	12.5719240873282	12.9464059492737	13.4524381205885	13.0088497849487	12.7685600161413	12.3607248496536	13.4235577288291	12.7910435739332	13.3560343235168	13.2155830934479	12.5469677077769	14.1393816677617	13.7047731343729	13.0937215629271	12.8116250816245	13.3197452263759	13.9392871028644	13.3862208790803	13.6280861448668	13.8018321830896	13.8769288570647	12.8976488312248	13.7477693131051	13.1823257626991	12.6703779864949	12.5752394604268	13.1232600586973	12.8616710254578	13.11054087698	13.41752147701	13.3159791239661	13.1829798859376	13.3309843917636	13.3872653669037	13.1108089280638	12.8994114453381	12.7769034810664	12.9171203954453	13.0824000224622	12.1752822934221	12.6384595241342	13.2068043071981	13.1997785842678	13.4034072305654	13.1147867938243	13.3287300798357	13.2013421105239	13.3794828071902	13.4270650835865	13.6922506195725	13.6890187076911	13.648070930684	13.4241728253797	13.3494939961634	12.9439181657989	13.1815531322883	13.4629242806816	13.2337761239392
"P20700"	13.8222262793423	13.4166520160372	13.8654284054873	13.6105324396556	14.0006877543515	13.8455028817457	13.483986293081	14.599711672426	13.8691542698678	14.4109982353884	13.5722623144518	12.8445401225333	13.1431702441287	13.381276687613	13.4240392287341	13.4862569809784	12.9760626098378	13.3456506448505	12.7663417463389	13.6005016834177	12.9901166438705	13.1368279754602	13.1490399018952	13.3793348355948	13.168418450795	13.4621487944973	13.8102158517845	13.174929655271	13.3910030144018	12.5785576338133	13.0543134679307	13.6345106981398	13.2198466050045	13.1157137413007	13.2175665977661	13.513324700528	13.1013885391246	13.3801615150703	13.6758721884432	12.9823631175604	14.0541693015537	14.0313678964788	13.4530135362978	13.8331351425858	13.3608850932184	13.9071119106886	13.3698949858741	13.4400287358957	13.7638715824879	13.9684173502456	13.0993760651958	14.005471461149	13.5230962582714	13.2494571316377	12.8443620431592	13.3791795443927	13.0029343136556	13.2528702568803	13.5084877746186	13.2644027726258	13.2733848585705	13.0448204080589	13.475157910674	13.4606457527093	13.2643329502558	13.2526283908172	13.428867456075	13.4559654370701	12.5898646451172	12.7535020067793	13.4575032853794	13.6091099693621	13.5242006187557	13.2443443860163	13.5681635751123	13.4469450838104	13.5534138227257	13.4842918904742	13.6362589392789	13.8063328433798	13.9162265256346	13.645311612462	13.4446690903066	13.2187112010175	13.2313141706101	13.3837277435897	13.3903722110213
"P05164"	12.8860169833043	13.1832951045986	12.4008221020897	13.1678291188467	12.9431338686483	12.3179490954642	12.0770077619133	12.5478614450882	12.9879109492593	13.2273851149316	12.5841776889861	13.6381192695442	12.7872925881154	13.3723216926729	14.2574844790799	13.761085345786	13.63680139181	13.2834243153003	12.81862202457	14.1713173330716	13.5535906647886	13.9433572647029	13.0137857216105	14.6037760855986	14.5641019762641	13.4085509718203	13.8605953154415	14.0185822684279	14.0828235918659	12.9001406501627	13.3392332917289	13.8242319349436	13.5479378566039	14.0026512347099	13.0618994223112	13.9125922312119	12.8117867232055	13.5331682200085	14.3275444122726	12.9443237344317	13.1459775511749	13.380916114884	13.0973379812521	12.7630549110359	13.6892294430136	12.4046809960527	12.6452147602495	12.1868719835215	12.120217890663	12.7579187261924	12.4584585865752	12.7167238121883	12.672162511882	13.0353036749858	12.1059027026438	13.3262871706724	13.521565033356	13.5247464925003	14.2557644512964	13.35319453071	13.6328445779851	13.2865592229793	14.076121533586	13.4071675580608	13.6134261994488	13.2244383752394	14.1151246843344	13.6950988847266	12.4631738854872	13.2828130367386	13.3623584428776	13.8983652522726	14.3423421760265	13.413400832646	13.6753360804782	13.069570778696	13.6572326185097	13.6150165202564	13.3208588901535	13.9591001307168	14.142617778163	13.8552136312787	13.4032980558729	12.9912415413069	13.6130390420021	13.149817496496	13.5038218309826
"O43707"	12.2725310115788	12.6991467878356	12.5268323499084	12.4279039732206	12.3494900357325	12.5492548597631	12.642004105548	12.3788336640762	12.1845684849428	12.7492356375276	12.3193818526831	12.291982847141	12.6117287407259	12.4215160174471	12.4751526872902	12.4904582514653	12.3520438815509	12.5689770538162	12.5485443419218	12.3563097497751	12.406340450389	12.7015129816072	12.5238732172598	12.5386451786363	12.592464689595	12.3101027942382	12.6183720629265	12.4994835356892	12.124772451922	12.2776705690882	12.3996345458903	12.4989229819086	11.9655137858503	12.460799407661	12.0470026804479	12.6569469514769	12.5033696016287	12.5902862459751	12.4825737136136	12.6067023480407	12.7844190265703	12.5263524471591	12.3738244661764	12.9313675535357	12.4151690592899	12.7043504919683	12.4916809172589	12.4540436156302	12.8500581479535	12.7491091078091	12.2381587488728	12.7864973651041	12.764217996929	12.3781092939167	12.3703139517967	12.5795013783311	12.4786491645361	12.5918526785428	12.3336612192839	12.4631235181783	12.3620309411931	12.3663700757765	12.6884462060732	12.3687402528636	12.299869101198	12.6289515904304	12.5641517990173	12.5352302585346	12.4797452135871	12.4293053898121	12.4014434246705	12.3922971589721	12.4485152087167	12.4017961993193	12.4639147784883	12.4855417480335	12.4102870550626	12.4210984996139	12.6633082140549	12.623505154802	12.4289114345429	12.422925931806	12.3951934240796	12.5629017874581	12.5692141979324	12.488747637595	12.4660881529737
"P07996"	12.8325777358202	13.8007580737469	13.1336738709803	13.698417898309	12.7647725374588	13.3692662183512	13.2156457933327	13.4031388465925	13.8163265192916	12.5632812237933	14.3830751518177	13.0953241663968	13.4962775644607	12.9944354173664	12.389730809928	13.3595320435096	13.3955062483178	12.6744398955167	13.7275352303272	12.6085795270048	13.5813378984542	12.9151613785435	13.0968779391268	12.0393837416257	12.5180038887579	13.0237775126859	12.8015575940227	13.1224795159657	12.5379907117543	13.2581407383427	13.2651915153253	13.0370417436943	12.8213650511932	13.8660515969743	12.7811450989287	12.7960538461898	13.7379315361092	13.6351981897808	12.8493412359757	13.9084471303354	12.5948365676431	12.3002938795819	12.2469620626557	12.6354783400371	12.7366712550908	12.9095116152384	13.2348986878813	12.526477841156	13.3884710211684	12.5240380264068	12.7855435212947	12.6905886872238	12.9640980030184	12.362752322599	13.5143324179511	13.3398281228265	13.0162117333575	13.1639332185284	13.2071164986184	12.6720358797409	13.3301685363172	13.2784461349346	12.2662089707096	13.5544196091358	14.320859242118	13.8709493621787	13.1213329063826	13.0915065180751	14.2131224703288	14.0069791914579	13.8161929864636	12.9509721100646	12.9435674934513	13.1764255719105	13.7793704329465	13.8413223930594	13.3565521643048	13.4192707208281	13.2881823907166	13.2150560211432	13.1709028323953	13.22721509426	13.0741903479696	13.5972899582422	13.1574904848396	13.7137354539379	13.1903979996346
"P11021"	13.0508363057204	12.9760723055529	13.1104977462724	13.2077008490467	12.7097200361533	12.8729856012318	12.9520333567546	13.1921073844987	13.0634323754036	12.9233783270805	13.0715321152141	13.4474981529882	13.2723317626219	13.6599371732381	12.9852550061925	13.3815036394184	13.1556148597533	13.1912224349591	13.6368202346113	13.7791711261509	13.3520694496271	13.0608310921401	13.4887341811432	13.1082114844823	13.1672178644382	13.382082316371	13.7768860734996	13.1347190705856	12.8320788878854	13.6270385208284	12.9881167468925	13.6672941954914	12.8371150972163	13.6662139320729	13.2811933851945	13.285486524119	13.4533299657329	13.1990464068918	13.4952989083368	12.903452922975	12.5769262454164	12.9714992248249	13.0348037471061	12.6791908650428	12.9921539462477	12.7509760869327	13.2259963075352	12.910711184216	12.977245645361	12.7565144969282	12.975976763893	12.8911669504528	13.0131443668504	12.6541751597506	13.1616830785795	13.5504747643981	13.0992886407645	13.490121156592	13.0623701498479	12.8984237619325	13.5153156769317	13.0115265552692	13.1057584520685	13.3270749829809	13.1783188746861	13.1072819421331	13.3314377595311	13.3568406365456	13.4518713496091	13.3553813041718	13.3677119012631	13.3549735382492	13.1848907041833	13.2898528789458	13.4021054540614	13.2451255190326	13.1636492600968	13.0691550938812	13.4819567033366	13.2731756121725	13.0699779524339	13.2245198157608	13.2339117893262	13.5007978762965	13.1657603004905	13.3872286957586	13.1043623405964
"P46940"	12.3010238919733	12.5246398463907	12.7118229180106	12.544980229318	12.61411152978	11.9847522369909	12.053663023963	11.7651300436048	12.0534143603492	12.0880873579522	11.7211016095159	12.6714673650281	12.3120860050727	12.4095123487646	12.330488763574	12.3816302145542	12.4768428362243	12.5039815584805	12.1404994818881	12.722325530538	12.1636056852733	12.5423906671863	12.3758932660128	12.5584522790281	12.4245262414482	12.3868785413124	12.5463973332821	12.3699567342092	12.1388698677516	12.1147964153589	12.0730268463503	12.4544501008005	12.1866760422762	12.3145976153368	12.3488496747993	12.3871088704253	11.8767898482355	12.3410180531124	12.3804813093037	12.1005143730453	12.3179794586152	12.5063362714771	12.4633424092036	12.498298933278	12.7055271293556	12.2077850536455	13.0759266134412	12.8288112322042	11.9341156144019	12.124311055155	12.7227385100992	12.4278258511602	12.5471364954106	12.304462048378	11.8801462197348	12.2972894183207	12.5260875249636	12.5157899334584	12.6048853610289	12.562886190498	12.7822817850411	12.309470254854	12.7071746924146	12.4248896332114	12.1492308555688	11.9709676452244	12.1345968034532	12.4510592960067	11.7405542137589	12.0112123382449	12.195658387811	12.5527148706623	12.6085104279588	12.252988686763	12.2670496916007	12.1425439852364	12.30709626021	12.0167685315687	12.3814176061992	12.2189953720253	12.314624621774	12.4944724231849	12.476841777858	12.4873927722569	12.5325490510797	12.3489999070312	12.3991551477384
"P11142"	13.2255899454261	13.1480151486618	13.3928437585937	13.5000915988339	13.1686887254634	13.231912541865	13.1776781007651	12.7607737232181	12.9148843274705	13.1303138175535	12.8462152027256	13.3897870683367	13.3313779365473	13.709117030821	12.9717959540969	13.5566075700939	13.2702096033772	13.152321188866	13.8117859206425	13.4035274246379	13.5382007629712	13.3204604171184	13.5406568559652	13.2298000002399	13.2309156045931	13.1014780299432	13.7696239020936	13.2648142457606	12.6344544579608	13.5493905322622	13.0674397882957	13.4579452524397	12.7198464751014	13.6088141789948	12.6743922712008	13.4880565143476	13.1497782302739	13.1549956845578	12.8952949610835	13.0136981497322	12.9398539189095	13.2057142489823	12.8558818468405	13.4774580839491	13.4310510008873	13.0082845283011	13.7096564535977	13.1604169768041	13.2161413840271	12.8705765123229	13.1505969196359	12.9362351393629	12.9747711267581	12.6951239808578	13.3513776406023	13.7010853917608	13.145358860448	13.2687361268578	12.7689431621638	13.2145161818013	13.6952005419061	13.0805289873315	13.4178908114274	13.1579253620178	13.1442674353856	12.93009292238	13.212839265281	13.2085640050558	13.3581372094846	13.1767073727046	13.5102449558542	13.05478656739	13.1698520438485	13.3293501601822	13.2535764497599	13.1174369866067	13.2462030839303	13.268793431804	13.5774030348152	13.2147570428855	13.2066409807464	13.3818678168525	13.357876876945	13.5919630576365	13.3736282201593	13.4869765533142	13.2718336250366
"P02788"	12.3820238021141	12.7396168155986	10.8141409140342	12.3956501226553	11.8313736158392	10.9934268680023	10.8792033104488	10.7749685454339	11.4403978538077	12.2568630338954	11.1094037383382	12.7397139370011	11.7671694753844	12.3817625530469	13.9750092777495	12.4677789934878	13.3509851096488	12.297618998239	11.9973928867562	13.4462670375131	13.400794314977	13.5585882094476	12.2716635100538	14.6746139231115	14.5676965016919	12.70629945869	13.7467007130712	12.5835676249464	13.4043819327375	11.7732066874295	12.3766004585244	12.7611563224817	12.7803034019616	12.513260561639	12.6776243197395	13.336905637929	11.8452729845337	12.5143647428535	13.4917205483012	11.8730088380858	12.1202341055842	12.558281623383	12.3790838140827	11.5765660823122	13.1534471539207	11.5210501118854	11.4311191398812	11.1039097364345	10.7462467358867	12.0409253174136	10.9689984732505	11.5673374472275	11.3353485054552	12.1502833710283	11.1561061656565	12.3578946703355	12.8882711298228	12.6899945218623	13.9729876875457	13.2018031672661	12.4417799651932	12.3535544819831	14.3003137499553	12.1750291347796	13.1102062986128	12.6703018870073	13.9264048328447	13.2055474651243	11.1986571781754	12.294992880031	12.062921285135	12.6524070385779	14.3020098957741	13.0377942843488	12.7595605313495	12.2015253393773	13.6232629894042	13.3127145349232	12.4517967142363	13.6438098389177	14.0216780522605	13.7915394410754	12.6389236167863	12.1727575973679	13.4147192641541	12.6408644268083	13.0290747333541
"P67936"	14.0653832086272	13.5068569649749	13.6978792333181	13.9512333124518	14.3866312022733	14.4644070842338	14.2532216388935	14.7243613741898	14.2144756172403	13.2861988506281	14.7188470998003	13.4644435687949	13.8570755710437	13.5979379199199	13.5598977378781	13.8358361042134	13.6907535169656	13.37253693584	14.2066077676446	13.6646682502879	14.4438302821982	13.3974517459984	14.3307528262595	12.8995816933694	13.1607871207551	14.1583612635863	13.0000439519406	13.9738690719832	13.5569586913257	14.7790319884526	14.0126473677075	13.5556304346445	13.4545417473217	14.4481648943691	13.3601478520402	13.9423164571387	14.9069226556683	13.8288437921168	13.5310121144214	14.3553883060355	13.2119978430061	13.8155514351839	13.0621945905188	12.7407690142361	13.1637864157837	14.0228938326137	13.7132900858297	13.8849093438463	14.8715563370075	14.3461197516531	13.7964627360286	13.6001847875748	14.2701026310656	13.7396736169767	14.9526713270375	14.6254547770928	13.3772860097979	13.2789623991132	13.366337184202	13.459289741738	13.4958389972061	14.0244305457399	13.1291210805694	14.3914273087211	14.1722805747915	14.989641832483	14.3739331703691	14.3783299088001	14.7505353008596	14.2647700471536	14.6691309946681	13.7602907309265	13.4846609786815	14.5775765796058	14.018826632434	14.3564300220453	14.5938875128201	14.7983543265013	14.0950390903637	13.9061561929915	14.3407468602199	13.8783114055296	14.204076036833	14.2227969157381	13.8264065458583	14.3990212493606	13.9866154514324
"P14625"	13.3978847936229	13.0396994332934	13.3901181668476	13.2826260490771	12.9488062954678	13.3159352787499	13.0239664637418	13.7823645452603	13.3009790697019	13.4422090678125	13.4695866940309	13.69348172336	13.6150310771611	13.8357366675815	13.6576673300962	13.7434561904951	13.3600179358551	13.4435914431398	13.9061178076379	13.9561853216632	13.7958442132367	13.4463601967272	13.7149741603542	13.3180586121027	13.3557236261665	13.7846325679252	13.9990756739977	13.4048055956292	13.8169976128465	13.6912878067196	13.7271000797503	14.1574780718306	13.3509066529292	13.8086273938968	13.2062083705658	13.9180773611422	13.7832569313736	13.8198787114332	13.950248561725	13.3783130026023	13.0184023832082	13.3547885880984	13.0799211146077	13.3773798210921	13.1896453132406	13.2689386780788	13.0913933462332	13.1581328563065	13.317291459229	13.2002961254535	13.2264425241574	13.3455257539629	13.4923013489053	13.5563988582281	13.5252875931993	13.5259353354788	13.275798667256	13.5406598126819	13.14521066621	13.2028369781746	13.7336453173487	13.4892629437926	13.4111812564542	13.9077048435014	13.5391087024333	13.6837304435216	13.4701107815962	14.0417285585409	13.7480427057411	13.7613802322042	13.5838578282349	13.8750136034528	13.5570958477004	13.4790043373544	13.9018072941534	13.6017439294734	13.6063225787495	13.63730079938	13.8577647639296	13.738918010782	13.6000142995487	13.4409231215048	13.5342335069369	13.5499615719008	13.5122803694272	13.6802638531845	13.3288091796126
"P02671"	12.5636213852867	12.8876421001583	12.5302319100033	13.2901436574208	12.1582019491607	12.8628034919246	12.457536344531	12.3434287890306	13.3766534541012	12.1035478944154	13.8238688510502	12.9842173943619	13.5766548700314	12.9635479127431	12.0643601178245	13.6085003488975	13.0406073551945	12.1649701201272	13.6132059812014	12.2908174541204	13.2613438158506	12.7651302481093	12.7991613873028	11.7482668248634	12.1072006394017	12.9760145333656	12.5515892231687	12.7906005333408	11.960589231154	13.5935849760334	12.8201614557329	12.3982567231509	12.708985747073	13.3966784069242	12.453620224273	12.3661456862579	13.2639554624312	12.7561880809198	12.4232845826501	13.3908580086554	11.824661487211	11.7498507579634	12.0017720178784	12.2539532406537	12.4872010126827	12.2115605764698	13.2441273191786	12.3115000647384	13.172714357453	12.143279290116	12.9915399730029	12.1936886842729	12.5968443771726	12.6720336060303	13.659155979896	12.832058927062	13.1089072167231	13.3457078288647	13.1307107563362	12.3307520165161	13.1882266190733	12.7416905037757	11.9423676368058	13.2976085604299	13.7676944791259	13.4381399161367	12.9200749583648	12.6175329507833	14.1251854350223	13.4862301323712	13.5409095504327	12.3265108058312	12.5923839833775	13.0584998933727	13.2914646363121	13.3344868906501	13.0099286561245	12.8890839395442	13.0555263336331	12.5858380433534	12.7842097679793	12.8870201095435	13.0498386292977	13.6639505660896	13.1122658355948	13.2436948621409	12.9197084013368
"P07900"	12.4635497144939	12.4834662153713	12.7081525770299	12.586980894172	12.3718532422202	12.7223809780138	12.5917579989959	12.3337701743446	11.8920336814935	12.0379796841245	12.0393705813279	12.2878420591802	12.3720792134263	12.7841614090265	12.4361148509139	12.5940579551984	12.4626346528104	12.5989858227049	12.4547881786075	12.7349056820456	12.7797656210627	12.5254793211787	12.8077972268452	12.4828290173346	12.4873099170512	12.5114485408362	12.9815965972389	12.5763653145203	11.8406817319084	12.1110767628616	12.4820013615934	12.6715583536101	12.1791572567585	12.287928670709	12.0042157505586	12.6847272644323	12.2863395236627	12.7839631456446	12.2477136392801	12.4461501635745	12.8093334842269	12.4642794059715	12.5127052540676	12.5129655478743	12.4940048723514	12.6340769021055	12.7029663814916	12.5087770829405	12.6884413865437	12.5944097190997	12.0114533846217	12.7753170137531	12.598307150252	12.0111787812449	12.2975219419916	12.7003746403313	12.4087502657959	12.4418623933198	12.1308707209926	12.5290915008716	12.6860489176341	12.5849304744911	12.4342003893805	12.4164940541934	12.4426765109801	12.2292523672107	12.4970660180684	12.3797913060324	12.4649803462021	12.3662456769107	12.4678086753524	12.261194460703	12.461316555985	12.4131987788487	12.3390298242145	12.4242406899422	12.354707168311	12.3530672047102	12.7697179585296	12.6327174597137	12.3547977865277	12.372936862115	12.3826986642183	12.5961820341676	12.5530024499467	12.7822513830122	12.5788409302721
"P06396"	12.789768455506	13.3317912488404	12.4839636993852	13.0881856388038	12.6470604390849	13.0194924214564	13.086769472038	12.3194754486704	13.484064367201	12.3235972142701	13.3876673620681	13.5496602762869	13.3659543648905	13.011260707932	13.3057143074453	13.4480087810529	12.8920666259031	12.6507050087648	13.5417732125729	12.8535554917078	13.4405899793121	13.5162387681766	12.6507838701094	13.4074650147802	13.4441700266228	13.3362627536786	12.6034507797102	13.2700713005985	12.6138710143862	13.6656180864403	13.2293485446506	12.8947837099749	12.4936578186332	13.5114429779368	12.5238378595142	13.0600641559926	13.5647498885892	13.2267323523908	12.7859603582586	13.2230069117496	12.3812080952873	12.8129678844795	12.2890652294914	12.4439914073133	12.8005448761022	12.374084924631	12.6097854403524	12.444823008172	12.9482562069694	12.7770551331875	13.0045946372067	12.6789165213304	12.6897992305505	12.793099337815	13.6331194278875	12.9809793536757	13.0240785458004	12.7946652361311	12.9695584039632	13.0052576857021	12.9090604899419	13.041576175966	13.2494404619183	13.4187655426368	13.4258910635369	13.8415590571509	13.2539586140452	13.4260821920488	13.9432649624923	13.848962450275	13.3726995337627	13.0254888324652	12.9193742055819	13.4647380354363	13.2134926009231	13.0253345597621	13.2273853491768	13.4371933083791	13.2016916022359	13.3263693020772	13.4316756771722	13.0900725133233	13.2027836252376	13.156857234832	13.1788473462578	13.2564300407226	13.0237148393811
"Q00610"	12.4013095552348	12.7221342472312	12.4341839570819	12.7253669846543	12.3481047529537	12.6964093465735	12.7366693742641	12.6637031774342	12.6697073547768	12.3543811841145	12.8766618855374	13.0168084336953	12.6579888753268	12.7422992908719	12.723925966212	12.6731400807666	12.528314894247	12.6432352713345	12.9503850041417	12.7563924801015	12.7872987315847	12.6590397349416	12.6195321294606	12.4429508899363	12.5893889675459	12.8160887392585	12.5247532686515	12.7506443986771	12.297653444287	13.0399144162948	12.8111441779132	12.7830942690013	12.5350311918111	12.7196561677542	12.3740334953842	12.5477357678832	12.814560106936	12.6372369448103	12.5028085238086	12.6424544521428	12.4504395914429	12.734883549682	12.541781288297	12.4448728542946	12.567484990536	12.7405872340668	12.7038405990038	12.6166208611341	12.8328428419167	12.6566172219753	12.5149691852132	12.7899290850514	13.0239284735015	12.4373621915012	12.8316714255646	12.8549427942157	12.534728599508	12.9808343301876	12.6274067248229	12.5721248248366	12.7043951836211	12.8123742624566	12.7619445132359	12.8588170377589	12.8599740429479	12.9461647485462	12.4833852168742	12.8492377969811	12.8931573947825	12.8992838349366	12.7470848916174	12.617272831349	12.6318543879964	12.672906335595	12.507646508424	12.7357260550265	12.5399880965704	12.6640909401426	12.8872069857151	12.7672136038084	12.5332937775614	12.7922938105966	12.6985515584107	12.8055141408939	12.7945616435228	12.809468708174	12.5486477079961
"P13796"	14.1695354735986	13.6311678654821	13.8082336689641	13.4033969990413	13.571389455447	14.0372109362097	14.0353579120419	12.769375534824	12.2825930220678	12.5841536032164	12.3248544310561	12.7143143123882	12.65609822157	12.6676710432269	13.3744906813417	13.1429143482291	12.8417359837095	12.8757521129472	12.5069832582235	13.4016232440354	13.0579688216041	13.582755918742	13.3734748178297	13.4829080239709	13.6854701395186	13.4002037211247	12.8148834764124	13.4941949483216	12.4888347662781	11.7775934211638	13.0077179355683	13.1722277925683	12.2513181811573	12.5333129150692	12.1591641779749	13.3689887851585	12.7971848126417	13.4033721863252	12.6926682090835	12.3393687204429	14.1220256334679	14.0558618733846	13.0733683278445	12.7619917284447	13.4959052251058	14.1542164197483	13.5302181413177	13.9282936523318	14.1399103797863	13.8537374440247	12.8235406162858	14.1481909869144	13.3055259706317	12.750377120464	12.5301338560347	12.8931600098096	12.7275084252712	13.1184952795287	13.2751649718441	13.6504629055332	13.1100394719931	13.2512797067498	13.7048914925537	12.8823849619834	12.8717869715817	13.0060069680641	13.0514667626031	13.412584020547	12.1562907346838	12.7476463836199	12.9749659552553	13.3943408378691	13.2405989540408	12.9932974305788	13.1698380522916	12.8732225501753	13.4642313320236	13.4190124158527	13.7081002445435	13.9735432793768	13.6464329518711	13.4264239674656	13.2909666165726	13.1425221470555	13.3851084628415	13.3922307720312	13.5329299616805
"P14618"	13.0316280373429	13.0476181614116	13.0973781526932	13.0140623612848	12.9985930774479	12.7304056741316	12.9182873628363	12.0040077781742	12.7804868300708	11.9582472517852	12.3383797031753	12.9602741017101	12.603737723414	12.6570799802344	13.1695250556736	12.9413263225898	12.7431470312527	12.6331132990025	13.1077226937753	13.0703197327566	13.3149398195441	13.147664129903	12.7167960810307	13.3649965612708	13.3768146529702	12.9882371056922	12.4056605677079	13.3315390467391	12.3243117827739	12.2929087059994	12.324894535845	13.0000608665678	12.0902425059864	12.9736138689304	12.2430648089792	13.2284145539864	12.9807114304482	12.7871813574098	12.3337093043817	12.6260735288627	12.7727724573369	13.0386946331841	12.2783945297365	11.9276202013441	13.0255563564443	12.5070070270285	13.0067607729588	12.9285084962629	12.7049445213631	12.9585906670836	12.8470505309559	12.788436712318	12.6457028585117	12.2911176966876	13.2363384406559	13.1262497880747	12.6313105219322	12.7455118203721	12.9116957919124	13.0168106546793	12.9555674250856	12.8483079498918	13.1335264462279	13.0960723136176	12.705678806984	13.0487307114491	12.7761399496715	13.0927808699819	13.0775295306099	12.8214411662374	13.1550316155547	12.7589223909264	12.7278803991405	13.030489423079	12.7546437258048	12.813927813729	12.8991980296731	12.9853931535028	13.1683649810897	12.9327052327122	12.9654487904389	12.8981473641736	13.0524959332377	12.9536687727384	12.861486619589	13.0246572433922	13.0341785221788
"P68133"	10.2232971746291	10.8654291912842	10.3225069184313	10.0161289837644	10.1983318923026	10.6664779609969	10.8258947438408	9.88952426863416	10.0110767862519	9.22267940656016	10.7709300504536	10.1906849525382	10.2475510620756	10.031367202781	10.2899038221088	10.5739975564782	9.97969495802254	10.2422750651699	9.71351978423676	10.1645216084338	10.4457745986304	10.3312872421632	10.367102044995	9.80232377132294	10.2513880659556	10.4177744184431	9.30096295016454	10.3341209010309	9.51114275623408	10.3327281031733	10.1807767766478	10.4763192971762	9.28303276975571	10.4529243138417	9.0878215832985	10.0790759662141	10.8662871534682	11.0433366687081	9.73478188589872	10.2859475179202	10.2312858790749	10.308122392428	9.40870544998417	9.20781796711495	10.0264442788754	10.600834975503	10.3586265834245	10.1597644337509	10.9099519052688	10.7466801668327	9.88753487725829	10.8185538192783	10.7773238770049	10.0056046635391	10.81834280496	10.3496737481331	9.85577828697768	9.9253717323153	10.1745605867751	10.3261399749893	9.96790498720302	10.3136925508491	10.5267413079361	10.2995588985157	9.92000633662864	10.9398886077814	9.96720641255312	10.2146166041077	11.0600254860409	10.8617301018918	9.96728176955081	10.2347041517688	9.96653815060478	10.352212192908	10.1401411083517	10.5904253308758	10.230596844333	10.4868062141397	10.6291239226801	10.8052085288081	10.7995887320576	10.2972743891556	10.41571181462	10.374962345624	10.2440765892065	10.6194377583819	10.1188713196455
